Order ID,Customer ID,Order Date,Ship Date,Region,State,Category,Sub-Category,Segment,Ship Mode,Sales,Profit,Discount
ORD-102513,CUST-2392,2022-02-19,2022-02-24,West,Nevada,Technology,Accessories,Corporate,Same Day,682.8,-164.5,0.4
ORD-102514,CUST-4122,2022-04-22,2022-04-23,West,Arizona,Technology,Phones,Corporate,First Class,903.72,-13.46,0.2
ORD-102515,CUST-1950,2023-07-22,2023-07-22,East,Pennsylvania,Office Supplies,Paper,Corporate,First Class,1340.02,-362.17,0.4
ORD-102516,CUST-2054,2024-02-24,2024-02-29,Central,Minnesota,Technology,Machines,Home Office,Second Class,250.49,-0.11,0.3
ORD-102517,CUST-1616,2022-01-22,2022-01-28,Central,Minnesota,Furniture,Bookcases,Home Office,Same Day,190.78,-6.99,0.3
ORD-102518,CUST-1942,2022-08-07,2022-08-08,West,Oregon,Office Supplies,Paper,Home Office,Standard Class,198.07,43.64,0.05
ORD-102519,CUST-4575,2023-04-17,2023-04-20,South,Georgia,Furniture,Furnishings,Home Office,Second Class,895.27,77.28,0.1
ORD-102520,CUST-3938,2024-03-04,2024-03-04,South,Georgia,Furniture,Furnishings,Corporate,Same Day,896.37,-115.47,0.2
ORD-102521,CUST-1589,2022-11-25,2022-11-25,East,New Jersey,Office Supplies,Binders,Corporate,Second Class,791.48,44.43,0.05
ORD-102522,CUST-1154,2022-03-13,2022-03-14,Central,Michigan,Office Supplies,Paper,Consumer,Same Day,1370.03,-292.34,0.3
ORD-102523,CUST-4739,2023-11-30,2023-12-05,South,Alabama,Technology,Phones,Corporate,Same Day,1382.53,62.83,0.0
ORD-102524,CUST-4981,2023-01-02,2023-01-06,Central,Illinois,Furniture,Chairs,Home Office,Second Class,304.98,-27.75,0.1
ORD-102525,CUST-4963,2022-03-07,2022-03-09,Central,Illinois,Office Supplies,Binders,Corporate,First Class,170.88,-29.43,0.4
ORD-102526,CUST-3251,2023-10-27,2023-10-27,West,Arizona,Office Supplies,Paper,Home Office,Standard Class,919.25,-37.5,0.2
ORD-102527,CUST-4774,2022-08-29,2022-08-29,West,California,Technology,Phones,Home Office,First Class,1042.87,68.86,0.1
ORD-102528,CUST-3764,2023-01-19,2023-01-25,East,New York,Technology,Accessories,Consumer,Second Class,440.9,43.92,0.1
ORD-102529,CUST-1305,2024-04-20,2024-04-21,West,Arizona,Furniture,Furnishings,Corporate,Standard Class,729.59,133.97,0.0
ORD-102530,CUST-4987,2022-12-25,2022-12-31,Central,Texas,Office Supplies,Storage,Consumer,Same Day,1309.43,221.77,0.05
ORD-102531,CUST-4667,2022-07-20,2022-07-23,West,Arizona,Office Supplies,Binders,Consumer,First Class,442.78,32.08,0.05
ORD-102532,CUST-3252,2022-07-09,2022-07-09,Central,Illinois,Technology,Copiers,Consumer,Standard Class,870.28,184.87,0.0
ORD-102533,CUST-1131,2023-09-01,2023-09-07,South,Alabama,Furniture,Chairs,Corporate,Same Day,407.83,85.32,0.05
ORD-102534,CUST-4404,2022-03-07,2022-03-10,East,Pennsylvania,Technology,Accessories,Corporate,Standard Class,216.04,-13.59,0.1
ORD-102535,CUST-4978,2023-06-17,2023-06-18,South,Georgia,Office Supplies,Binders,Corporate,First Class,1186.66,-229.24,0.4
ORD-102536,CUST-4361,2024-02-15,2024-02-18,East,Massachusetts,Technology,Machines,Home Office,Standard Class,1477.85,-100.93,0.2
ORD-102537,CUST-2336,2024-04-06,2024-04-10,Central,Wisconsin,Office Supplies,Binders,Corporate,Standard Class,689.62,68.09,0.05
ORD-102538,CUST-1302,2024-03-17,2024-03-23,South,Georgia,Furniture,Chairs,Consumer,Second Class,992.16,142.07,0.05
ORD-102539,CUST-1053,2022-04-01,2022-04-07,Central,Minnesota,Furniture,Tables,Corporate,Standard Class,212.14,19.14,0.2
ORD-102540,CUST-2470,2024-02-03,2024-02-08,West,Nevada,Office Supplies,Paper,Home Office,Standard Class,1286.74,112.54,0.05
ORD-102541,CUST-1586,2022-10-04,2022-10-08,Central,Minnesota,Office Supplies,Paper,Home Office,Same Day,527.17,-40.86,0.3
ORD-102542,CUST-3118,2023-09-24,2023-09-26,West,Oregon,Technology,Phones,Consumer,Same Day,187.41,10.78,0.05
ORD-102543,CUST-4515,2022-08-30,2022-08-30,Central,Texas,Office Supplies,Paper,Home Office,Same Day,36.66,6.32,0.05
ORD-102544,CUST-1157,2024-01-18,2024-01-24,Central,Wisconsin,Technology,Copiers,Corporate,Standard Class,1103.79,-164.39,0.3
ORD-102545,CUST-2079,2023-01-13,2023-01-19,Central,Illinois,Technology,Accessories,Corporate,Standard Class,1187.94,95.25,0.05
ORD-102546,CUST-4230,2022-02-06,2022-02-07,Central,Minnesota,Technology,Machines,Corporate,Standard Class,1329.4,-131.07,0.3
ORD-102547,CUST-3363,2023-02-18,2023-02-20,East,Massachusetts,Technology,Accessories,Consumer,First Class,377.78,-54.68,0.2
ORD-102548,CUST-2154,2022-05-12,2022-05-18,West,Arizona,Office Supplies,Binders,Corporate,Second Class,780.91,77.75,0.05
ORD-102549,CUST-4569,2023-02-10,2023-02-13,Central,Michigan,Technology,Copiers,Corporate,Second Class,1404.66,26.69,0.05
ORD-102550,CUST-3962,2022-06-29,2022-07-02,West,Nevada,Technology,Machines,Corporate,First Class,768.12,-104.57,0.3
ORD-102551,CUST-3596,2022-04-30,2022-05-05,South,Florida,Furniture,Furnishings,Home Office,First Class,558.21,-57.33,0.2
ORD-102552,CUST-3717,2023-09-12,2023-09-14,Central,Texas,Office Supplies,Supplies,Home Office,Standard Class,1474.7,206.77,0.05
ORD-102553,CUST-4581,2022-08-08,2022-08-10,East,New Jersey,Office Supplies,Binders,Consumer,Second Class,1244.86,-75.68,0.3
ORD-102554,CUST-4421,2022-12-10,2022-12-11,West,Oregon,Office Supplies,Binders,Home Office,Same Day,1343.32,-85.06,0.1
ORD-102555,CUST-4358,2022-01-04,2022-01-04,Central,Wisconsin,Office Supplies,Storage,Consumer,Standard Class,1489.87,54.09,0.1
ORD-102556,CUST-3404,2022-02-09,2022-02-15,West,Arizona,Furniture,Furnishings,Consumer,Same Day,694.64,136.78,0.05
ORD-102557,CUST-3438,2023-09-16,2023-09-21,East,Pennsylvania,Furniture,Bookcases,Corporate,Second Class,98.81,13.24,0.05
ORD-102558,CUST-4963,2023-05-29,2023-05-31,West,Nevada,Furniture,Furnishings,Consumer,First Class,1418.8,169.26,0.0
ORD-102559,CUST-3757,2023-07-09,2023-07-09,Central,Wisconsin,Furniture,Bookcases,Consumer,Same Day,773.81,169.32,0.0
ORD-102560,CUST-2271,2023-06-27,2023-06-30,West,Arizona,Office Supplies,Paper,Corporate,Second Class,386.11,28.04,0.0
ORD-102561,CUST-3572,2022-01-21,2022-01-27,Central,Texas,Technology,Accessories,Consumer,Standard Class,823.62,-198.92,0.4
ORD-102562,CUST-1446,2022-12-26,2023-01-01,West,California,Office Supplies,Storage,Corporate,Standard Class,1200.35,269.16,0.0
ORD-102563,CUST-3578,2024-06-03,2024-06-09,East,Pennsylvania,Technology,Accessories,Consumer,First Class,1359.15,-0.44,0.2
ORD-102564,CUST-3706,2023-07-25,2023-07-31,West,California,Technology,Machines,Consumer,First Class,537.84,39.42,0.05
ORD-102565,CUST-2186,2023-09-20,2023-09-20,West,Oregon,Furniture,Bookcases,Consumer,First Class,1087.6,127.39,0.05
ORD-102566,CUST-4603,2024-02-01,2024-02-01,Central,Michigan,Furniture,Bookcases,Home Office,Second Class,1248.41,-386.38,0.4
ORD-102567,CUST-4988,2022-01-18,2022-01-20,Central,Wisconsin,Technology,Copiers,Corporate,First Class,1251.6,335.3,0.0
ORD-102568,CUST-2222,2023-05-18,2023-05-20,West,Washington,Office Supplies,Binders,Corporate,Same Day,1231.44,365.71,0.0
ORD-102569,CUST-2580,2023-07-09,2023-07-12,South,Georgia,Furniture,Furnishings,Corporate,Second Class,655.47,48.16,0.1
ORD-102570,CUST-1056,2023-09-13,2023-09-18,West,Nevada,Furniture,Tables,Home Office,Standard Class,231.83,43.95,0.05
ORD-102571,CUST-4751,2023-01-23,2023-01-24,South,Florida,Office Supplies,Storage,Corporate,Second Class,438.61,41.85,0.1
ORD-102572,CUST-2590,2022-02-25,2022-03-01,West,California,Office Supplies,Storage,Consumer,Same Day,645.22,102.62,0.0
ORD-102573,CUST-4135,2023-03-29,2023-04-04,South,Georgia,Technology,Phones,Corporate,Second Class,993.02,-288.87,0.4
ORD-102574,CUST-3859,2023-05-01,2023-05-01,Central,Minnesota,Technology,Accessories,Home Office,First Class,1168.42,-318.5,0.4
ORD-102575,CUST-2206,2022-03-18,2022-03-20,South,Alabama,Furniture,Tables,Corporate,Standard Class,312.55,-35.15,0.3
ORD-102576,CUST-2387,2023-02-18,2023-02-24,Central,Michigan,Furniture,Bookcases,Home Office,Standard Class,1071.06,110.94,0.0
ORD-102577,CUST-1102,2024-05-08,2024-05-14,East,Virginia,Technology,Machines,Home Office,First Class,59.86,16.81,0.0
ORD-102578,CUST-1692,2022-01-21,2022-01-22,Central,Texas,Office Supplies,Binders,Consumer,Same Day,1032.16,188.2,0.05
ORD-102579,CUST-4136,2023-01-27,2023-01-30,West,California,Technology,Phones,Corporate,Second Class,676.16,-134.3,0.4
ORD-102580,CUST-2162,2023-07-31,2023-08-01,Central,Texas,Furniture,Tables,Home Office,First Class,847.14,-66.83,0.2
ORD-102581,CUST-2455,2022-06-30,2022-06-30,Central,Minnesota,Furniture,Bookcases,Corporate,Same Day,630.96,3.39,0.2
ORD-102582,CUST-2139,2022-02-06,2022-02-11,East,New Jersey,Technology,Machines,Consumer,Same Day,67.35,-4.69,0.2
ORD-102583,CUST-3796,2022-01-10,2022-01-15,Central,Texas,Technology,Accessories,Corporate,First Class,1346.45,-34.09,0.2
ORD-102584,CUST-3746,2023-05-04,2023-05-04,West,California,Furniture,Chairs,Corporate,Same Day,1485.82,223.42,0.05
ORD-102585,CUST-4913,2022-09-04,2022-09-05,South,Florida,Technology,Copiers,Corporate,Same Day,1206.26,336.17,0.0
ORD-102586,CUST-1810,2023-05-15,2023-05-21,West,Arizona,Technology,Phones,Consumer,Same Day,68.03,15.33,0.1
ORD-102587,CUST-2611,2022-03-06,2022-03-10,South,Alabama,Technology,Machines,Corporate,Standard Class,647.11,-6.14,0.1
ORD-102588,CUST-1412,2023-01-01,2023-01-07,West,Nevada,Office Supplies,Supplies,Consumer,Standard Class,1252.32,8.66,0.2
ORD-102589,CUST-4864,2023-05-31,2023-06-05,West,California,Furniture,Chairs,Home Office,Same Day,379.42,-2.27,0.1
ORD-102590,CUST-4955,2023-03-06,2023-03-11,East,New Jersey,Furniture,Tables,Consumer,Standard Class,677.17,-55.06,0.2
ORD-102591,CUST-2959,2022-05-15,2022-05-16,South,Georgia,Office Supplies,Supplies,Consumer,First Class,920.11,131.42,0.1
ORD-102592,CUST-4706,2023-12-02,2023-12-06,West,California,Furniture,Chairs,Corporate,First Class,990.31,-231.3,0.4
ORD-102593,CUST-3770,2022-07-16,2022-07-16,East,New Jersey,Office Supplies,Storage,Consumer,First Class,1243.36,206.23,0.0
ORD-102594,CUST-3780,2022-10-17,2022-10-23,East,Pennsylvania,Technology,Machines,Consumer,Same Day,1128.26,-179.53,0.3
ORD-102595,CUST-3320,2024-04-24,2024-04-28,East,Massachusetts,Furniture,Chairs,Home Office,Standard Class,620.46,114.77,0.0
ORD-102596,CUST-3991,2024-05-15,2024-05-17,East,New York,Technology,Copiers,Consumer,Second Class,1128.17,-100.14,0.3
ORD-102597,CUST-3500,2023-05-17,2023-05-17,West,Arizona,Office Supplies,Storage,Consumer,Same Day,546.3,-154.29,0.4
ORD-102598,CUST-2055,2022-04-04,2022-04-08,West,Arizona,Furniture,Chairs,Consumer,Standard Class,1297.05,411.91,0.0
ORD-102599,CUST-2445,2022-03-21,2022-03-27,West,Nevada,Furniture,Furnishings,Home Office,Second Class,858.05,84.44,0.1
ORD-102600,CUST-2784,2023-04-16,2023-04-17,West,Arizona,Technology,Copiers,Home Office,Same Day,945.89,-203.86,0.4
ORD-102601,CUST-3315,2024-02-21,2024-02-24,West,Nevada,Office Supplies,Binders,Corporate,Same Day,424.49,36.56,0.1
ORD-102602,CUST-4111,2023-06-12,2023-06-18,Central,Michigan,Furniture,Tables,Corporate,Standard Class,773.37,-76.95,0.4
ORD-102603,CUST-1399,2022-11-18,2022-11-19,Central,Michigan,Technology,Phones,Consumer,First Class,1365.88,218.57,0.05
ORD-102604,CUST-2505,2022-10-26,2022-10-26,West,Nevada,Technology,Accessories,Consumer,Standard Class,41.02,-10.34,0.4
ORD-102605,CUST-3442,2022-06-17,2022-06-19,West,Oregon,Technology,Accessories,Home Office,Same Day,695.0,-118.22,0.3
ORD-102606,CUST-4535,2022-03-29,2022-03-30,South,Alabama,Office Supplies,Paper,Consumer,First Class,571.43,72.73,0.1
ORD-102607,CUST-1250,2023-02-10,2023-02-15,West,Washington,Furniture,Furnishings,Corporate,Standard Class,385.4,59.12,0.0
ORD-102608,CUST-1454,2022-06-09,2022-06-14,Central,Texas,Technology,Copiers,Consumer,First Class,356.43,-53.59,0.3
ORD-102609,CUST-1761,2023-10-09,2023-10-10,Central,Wisconsin,Office Supplies,Storage,Corporate,First Class,1368.36,50.88,0.2
ORD-102610,CUST-4270,2022-03-31,2022-04-02,West,Oregon,Technology,Copiers,Corporate,Standard Class,1392.82,-473.52,0.4
ORD-102611,CUST-4119,2023-12-13,2023-12-16,South,Alabama,Technology,Machines,Corporate,First Class,218.61,8.78,0.1
ORD-102612,CUST-4870,2024-04-12,2024-04-17,West,Arizona,Office Supplies,Supplies,Corporate,Standard Class,723.44,-24.02,0.2
ORD-102613,CUST-2581,2024-03-29,2024-04-03,East,New York,Technology,Accessories,Home Office,Standard Class,735.12,-5.53,0.1
ORD-102614,CUST-1497,2022-10-06,2022-10-07,West,California,Furniture,Bookcases,Home Office,First Class,1264.43,-298.67,0.4
ORD-102615,CUST-2262,2023-08-25,2023-08-29,Central,Michigan,Technology,Phones,Consumer,First Class,592.36,32.13,0.1
ORD-102616,CUST-1722,2022-08-26,2022-08-26,West,Nevada,Office Supplies,Storage,Consumer,Same Day,386.56,107.65,0.05
ORD-102617,CUST-3232,2022-08-16,2022-08-18,West,Washington,Furniture,Tables,Corporate,Standard Class,345.83,86.36,0.0
ORD-102618,CUST-1528,2022-05-06,2022-05-08,East,Pennsylvania,Office Supplies,Storage,Corporate,First Class,1305.93,363.09,0.0
ORD-102619,CUST-2735,2022-11-12,2022-11-14,West,Arizona,Technology,Machines,Consumer,First Class,1137.86,172.37,0.0
ORD-102620,CUST-2577,2022-06-04,2022-06-07,West,Washington,Technology,Copiers,Corporate,Same Day,949.38,128.94,0.1
ORD-102621,CUST-3055,2022-10-13,2022-10-19,West,California,Technology,Phones,Consumer,Second Class,1310.64,-109.32,0.3
ORD-102622,CUST-4147,2024-05-29,2024-05-29,Central,Wisconsin,Technology,Copiers,Consumer,Same Day,1002.6,278.3,0.0
ORD-102623,CUST-4584,2023-06-28,2023-07-01,East,Virginia,Office Supplies,Storage,Home Office,Second Class,1326.89,240.07,0.0
ORD-102624,CUST-3226,2023-05-16,2023-05-19,Central,Wisconsin,Office Supplies,Paper,Consumer,Standard Class,1015.36,275.65,0.0
ORD-102625,CUST-1174,2023-02-07,2023-02-13,South,Florida,Technology,Copiers,Corporate,Same Day,765.77,115.24,0.05
ORD-102626,CUST-4892,2022-02-28,2022-03-04,East,Massachusetts,Technology,Accessories,Consumer,Second Class,74.25,10.84,0.1
ORD-102627,CUST-2261,2022-04-28,2022-05-03,East,Massachusetts,Furniture,Bookcases,Corporate,Same Day,1474.2,-30.68,0.2
ORD-102628,CUST-2710,2024-02-23,2024-02-25,West,Oregon,Technology,Copiers,Home Office,Same Day,776.0,12.78,0.3
ORD-102629,CUST-1065,2022-04-24,2022-04-27,Central,Wisconsin,Furniture,Chairs,Consumer,Same Day,1368.07,-243.22,0.3
ORD-102630,CUST-1241,2022-10-22,2022-10-28,West,Nevada,Technology,Phones,Corporate,Second Class,402.38,37.47,0.0
ORD-102631,CUST-4955,2023-04-03,2023-04-06,East,New Jersey,Office Supplies,Supplies,Corporate,Standard Class,421.82,73.72,0.0
ORD-102632,CUST-2713,2022-02-08,2022-02-12,West,Oregon,Furniture,Chairs,Corporate,Second Class,1059.01,-71.01,0.1
ORD-102633,CUST-3289,2022-02-10,2022-02-13,Central,Michigan,Office Supplies,Supplies,Consumer,Standard Class,168.74,-18.35,0.3
ORD-102634,CUST-3632,2024-03-13,2024-03-17,West,Arizona,Technology,Copiers,Home Office,Second Class,151.79,29.46,0.05
ORD-102635,CUST-2018,2023-01-24,2023-01-28,East,Virginia,Furniture,Bookcases,Home Office,Same Day,891.86,-138.61,0.4
ORD-102636,CUST-4779,2023-08-26,2023-08-29,South,Tennessee,Technology,Phones,Corporate,First Class,646.48,-194.62,0.4
ORD-102637,CUST-1289,2022-12-06,2022-12-06,Central,Illinois,Office Supplies,Storage,Consumer,Standard Class,187.03,29.27,0.0
ORD-102638,CUST-4770,2023-01-11,2023-01-15,West,Oregon,Technology,Accessories,Home Office,Second Class,991.86,31.39,0.2
ORD-102639,CUST-3838,2024-01-01,2024-01-02,Central,Wisconsin,Technology,Accessories,Home Office,Standard Class,873.94,-6.45,0.3
ORD-102640,CUST-4541,2022-02-09,2022-02-14,Central,Michigan,Office Supplies,Supplies,Consumer,Second Class,1151.91,152.5,0.05
ORD-102641,CUST-4129,2024-03-13,2024-03-16,South,Florida,Technology,Copiers,Consumer,Same Day,224.95,-70.88,0.4
ORD-102642,CUST-4912,2022-01-07,2022-01-08,West,California,Furniture,Tables,Home Office,First Class,247.53,7.59,0.0
ORD-102643,CUST-2736,2023-05-26,2023-05-28,South,North Carolina,Technology,Machines,Corporate,First Class,90.21,8.78,0.2
ORD-102644,CUST-2022,2024-04-06,2024-04-10,West,Arizona,Office Supplies,Paper,Home Office,Same Day,478.43,124.11,0.0
ORD-102645,CUST-1559,2023-03-04,2023-03-06,Central,Minnesota,Office Supplies,Binders,Corporate,Standard Class,1004.53,182.58,0.05
ORD-102646,CUST-2100,2023-11-19,2023-11-19,West,Oregon,Technology,Phones,Home Office,First Class,1110.9,-231.43,0.4
ORD-102647,CUST-3427,2022-03-31,2022-04-03,East,New York,Office Supplies,Binders,Consumer,Second Class,453.12,66.25,0.05
ORD-102648,CUST-3786,2023-03-31,2023-03-31,Central,Texas,Technology,Machines,Consumer,First Class,1162.62,-32.27,0.1
ORD-102649,CUST-4175,2023-12-06,2023-12-08,Central,Wisconsin,Furniture,Chairs,Consumer,Same Day,969.06,115.67,0.05
ORD-102650,CUST-1668,2022-09-30,2022-10-03,West,Nevada,Office Supplies,Supplies,Consumer,Same Day,901.43,204.93,0.0
ORD-102651,CUST-4795,2023-05-07,2023-05-08,West,Nevada,Technology,Copiers,Corporate,Same Day,259.8,39.52,0.05
ORD-102652,CUST-3332,2023-05-15,2023-05-16,Central,Illinois,Office Supplies,Binders,Consumer,Second Class,1087.3,87.15,0.1
ORD-102653,CUST-1267,2022-06-09,2022-06-14,East,New York,Office Supplies,Supplies,Consumer,Second Class,53.32,11.57,0.0
ORD-102654,CUST-3888,2022-12-11,2022-12-12,West,Arizona,Office Supplies,Storage,Corporate,First Class,422.72,-124.89,0.4
ORD-102655,CUST-4511,2022-02-01,2022-02-06,East,New York,Technology,Machines,Consumer,First Class,1161.84,-163.53,0.4
ORD-102656,CUST-4450,2023-04-23,2023-04-26,South,Georgia,Office Supplies,Binders,Home Office,Second Class,1356.56,197.67,0.0
ORD-102657,CUST-4938,2022-08-15,2022-08-21,West,Nevada,Office Supplies,Storage,Corporate,Second Class,283.5,-32.23,0.4
ORD-102658,CUST-1068,2023-05-10,2023-05-12,South,Georgia,Furniture,Furnishings,Home Office,Same Day,99.59,7.97,0.0
ORD-102659,CUST-3537,2022-02-10,2022-02-16,West,Nevada,Technology,Machines,Home Office,Second Class,1054.03,195.2,0.05
ORD-102660,CUST-2888,2023-12-29,2024-01-04,West,Nevada,Furniture,Tables,Consumer,Same Day,863.84,-50.41,0.2
ORD-102661,CUST-3665,2022-03-22,2022-03-26,South,Tennessee,Furniture,Chairs,Consumer,Second Class,665.37,90.84,0.0
ORD-102662,CUST-3505,2022-03-15,2022-03-16,East,New York,Technology,Accessories,Corporate,Same Day,435.16,46.57,0.0
ORD-102663,CUST-1252,2023-10-14,2023-10-14,East,New Jersey,Office Supplies,Supplies,Home Office,Second Class,28.08,1.27,0.05
ORD-102664,CUST-3608,2022-10-17,2022-10-20,East,New Jersey,Furniture,Tables,Corporate,Same Day,1405.61,172.05,0.05
ORD-102665,CUST-1103,2024-06-12,2024-06-12,South,Florida,Furniture,Chairs,Corporate,Same Day,1388.85,-162.17,0.4
ORD-102666,CUST-4390,2022-06-15,2022-06-17,Central,Illinois,Furniture,Chairs,Consumer,Same Day,158.7,27.31,0.0
ORD-102667,CUST-3202,2022-03-17,2022-03-19,West,Arizona,Furniture,Chairs,Corporate,Same Day,533.74,-16.18,0.2
ORD-102668,CUST-1618,2022-11-11,2022-11-16,West,Washington,Furniture,Bookcases,Corporate,Same Day,544.89,-11.93,0.2
ORD-102669,CUST-2877,2022-07-15,2022-07-18,West,California,Furniture,Bookcases,Consumer,First Class,1174.69,-208.46,0.3
ORD-102670,CUST-2772,2023-11-28,2023-12-04,West,Nevada,Office Supplies,Binders,Corporate,Same Day,351.11,-103.96,0.4
ORD-102671,CUST-1128,2022-05-29,2022-06-03,East,Massachusetts,Technology,Machines,Home Office,First Class,638.04,12.71,0.0
ORD-102672,CUST-4521,2024-05-01,2024-05-05,West,Oregon,Technology,Phones,Consumer,Second Class,117.83,-9.4,0.2
ORD-102673,CUST-4955,2023-10-31,2023-11-01,East,Virginia,Technology,Copiers,Consumer,Second Class,1495.42,-136.75,0.2
ORD-102674,CUST-4062,2023-11-29,2023-11-30,West,Nevada,Furniture,Chairs,Consumer,First Class,1291.8,-167.51,0.2
ORD-102675,CUST-2925,2023-06-13,2023-06-19,West,Nevada,Office Supplies,Storage,Consumer,First Class,499.33,82.18,0.1
ORD-102676,CUST-2921,2022-03-18,2022-03-20,East,Massachusetts,Technology,Phones,Corporate,Second Class,1258.46,-184.58,0.4
ORD-102677,CUST-4538,2023-03-08,2023-03-10,South,Alabama,Technology,Accessories,Home Office,Same Day,1060.96,-61.34,0.3
ORD-102678,CUST-4809,2024-06-07,2024-06-12,South,Florida,Technology,Copiers,Corporate,Second Class,865.8,-221.08,0.4
ORD-102679,CUST-3981,2022-09-09,2022-09-13,East,Massachusetts,Technology,Machines,Home Office,First Class,122.43,-2.53,0.1
ORD-102680,CUST-4967,2022-08-25,2022-08-27,Central,Wisconsin,Technology,Copiers,Corporate,First Class,429.51,17.31,0.1
ORD-102681,CUST-4511,2022-11-08,2022-11-11,Central,Texas,Furniture,Tables,Consumer,Standard Class,1313.47,-376.2,0.4
ORD-102682,CUST-2987,2022-02-01,2022-02-03,South,North Carolina,Office Supplies,Storage,Corporate,First Class,1363.31,254.13,0.0
ORD-102683,CUST-3519,2022-05-15,2022-05-18,South,Tennessee,Technology,Accessories,Corporate,Standard Class,879.02,-286.1,0.4
